names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,fecha_convertida,Dia,Hora,periodo,calidad_aire
"Burgos IV, Spain",Castilla_Leon,25,2024-06-28 18:01:47+09:00,0.1,87.5,6.0,15.1,1018.0,9.0,25.0,2.1,16.5,6.4,2024-06-28 11:01:47+09:00,2024-06-28,11,mañana,Buena
"Burgos IV, Spain",Castilla_Leon,29,2024-06-29 05:33:58+09:00,0.1,82.0,2.3,28.9,1015.0,15.0,17.0,2.1,17.0,7.2,2024-06-28 22:33:58+09:00,2024-06-28,22,noche,Buena
"Burgos IV, Spain",Castilla_Leon,16,2024-06-29 13:00:03,0.1,90.0,1.4,16.3,1015.0,5.0,5.0,2.6,14.5,3.3,2024-06-29 06:00:03,2024-06-29,6,mañana,Buena
"Burgos IV, Spain",Castilla_Leon,17,2024-06-29 16:44:02+09:00,0.1,93.0,1.0,17.1,1014.5,3.0,5.0,3.6,14.0,3.3,2024-06-29 09:44:02+09:00,2024-06-29,9,mañana,Buena
"Burgos IV, Spain",Castilla_Leon,24,2024-06-29 19:04:49,0.1,67.0,1.0,24.0,1015.0,4.0,5.0,1.1,18.0,0.5,2024-06-29 12:04:49,2024-06-29,12,mediodia,Buena
"Burgos IV, Spain",Castilla_Leon,16,2024-06-29 23:47:56,0.1,100.0,2.3,15.9,1016.0,7.0,5.0,1.1,15.0,3.6,2024-06-29 16:47:56,2024-06-29,16,tarde,Buena
"Burgos IV, Spain",Castilla_Leon,15,2024-06-30 09:03:36,0.1,100.0,2.3,14.7,1017.0,5.0,9.0,1.1,13.0,3.3,2024-06-30 02:03:36,2024-06-30,2,otro,Buena
"Burriana, Valencia, Spain",Com_Valenciana,32,2024-06-26 04:56:49+09:00,,74.6,1.9,32.1,1012.4,8.0,25.0,1.6,22.7,0.6,2024-06-25 21:56:49+09:00,2024-06-25,21,noche,Buena
"Burriana, Valencia, Spain",Com_Valenciana,50,2024-06-26 15:38:11+09:00,,63.5,9.6,4.9,1013.2,15.0,50.0,2.1,22.4,0.1,2024-06-26 08:38:11+09:00,2024-06-26,8,mañana,Buena
"Burriana, Valencia, Spain",Com_Valenciana,42,2024-06-26 18:17:51+09:00,,57.0,15.1,10.2,1013.0,13.0,42.0,11.2,26.1,2.0,2024-06-26 11:17:51+09:00,2024-06-26,11,mañana,Buena
"Burriana, Valencia, Spain",Com_Valenciana,38,2024-06-26 23:42:48+09:00,,62.0,1.9,37.0,1012.4,10.0,38.0,1.6,25.9,1.7,2024-06-26 16:42:48+09:00,2024-06-26,16,tarde,Buena
"Burriana, Valencia, Spain",Com_Valenciana,42,2024-06-27 04:35:52+09:00,,76.2,1.9,41.1,1012.7,12.0,42.0,1.6,23.3,1.2,2024-06-26 21:35:52+09:00,2024-06-26,21,noche,Buena
"Burriana, Valencia, Spain",Com_Valenciana,38,2024-06-27 15:43:55+09:00,,60.0,20.2,3.3,1012.7,11.0,38.0,5.6,22.7,0.1,2024-06-27 08:43:55+09:00,2024-06-27,8,mañana,Buena
"Burriana, Valencia, Spain",Com_Valenciana,25,2024-06-27 19:39:44+09:00,,54.7,13.3,22.0,1012.7,10.0,25.0,6.6,27.9,5.0,2024-06-27 12:39:44+09:00,2024-06-27,12,mediodia,Buena
"Burriana, Valencia, Spain",Com_Valenciana,43,2024-06-27 22:46:56+09:00,,41.6,1.9,43.1,1013.3,10.0,25.0,1.6,28.3,6.0,2024-06-27 15:46:56+09:00,2024-06-27,15,tarde,Buena
"Burriana, Valencia, Spain",Com_Valenciana,42,2024-06-28 03:40:58+09:00,,57.0,1.9,42.3,1013.3,10.0,30.0,1.6,26.6,4.5,2024-06-27 20:40:58+09:00,2024-06-27,20,noche,Buena
"Burriana, Valencia, Spain",Com_Valenciana,42,2024-06-28 15:57:47+09:00,,58.1,11.5,10.6,1013.9,12.0,42.0,2.6,23.9,3.0,2024-06-28 08:57:47+09:00,2024-06-28,8,mañana,Buena
"Burriana, Valencia, Spain",Com_Valenciana,46,2024-06-28 16:44:09+09:00,,56.0,9.6,14.7,1011.9,13.0,46.0,1.6,23.8,2.2,2024-06-28 09:44:09+09:00,2024-06-28,9,mañana,Buena
"Burriana, Valencia, Spain",Com_Valenciana,34,2024-06-28 18:01:50+09:00,,57.1,19.2,11.0,1015.0,12.0,34.0,10.2,26.1,4.1,2024-06-28 11:01:50+09:00,2024-06-28,11,mañana,Buena
"Burriana, Valencia, Spain",Com_Valenciana,38,2024-06-29 05:40:58+09:00,,86.2,1.9,36.2,1013.4,10.0,38.0,1.6,23.3,1.0,2024-06-28 22:40:58+09:00,2024-06-28,22,noche,Buena
"Burriana, Valencia, Spain",Com_Valenciana,38,2024-06-29 12:59:53,,47.6,7.4,18.7,1011.4,11.0,38.0,1.6,27.1,2.6,2024-06-29 05:59:53,2024-06-29,5,otro,Buena
"Burriana, Valencia, Spain",Com_Valenciana,46,2024-06-29 16:44:09+09:00,,56.0,9.6,14.7,1011.9,13.0,46.0,1.6,23.8,2.2,2024-06-29 09:44:09+09:00,2024-06-29,9,mañana,Buena
"Burriana, Valencia, Spain",Com_Valenciana,38,2024-06-29 19:04:39,,37.5,2.3,37.8,1009.7,8.0,21.0,1.6,32.6,4.2,2024-06-29 12:04:39,2024-06-29,12,mediodia,Buena
"Burriana, Valencia, Spain",Com_Valenciana,35,2024-06-29 23:47:45,,43.3,2.8,34.6,1011.0,10.0,30.0,1.6,29.8,3.3,2024-06-29 16:47:45,2024-06-29,16,tarde,Buena
"Burriana, Valencia, Spain",Com_Valenciana,50,2024-06-30 09:03:26,,66.2,13.3,7.8,1014.0,15.0,50.0,3.1,22.8,0.8,2024-06-30 02:03:26,2024-06-30,2,otro,Buena
"Buñol, Valencia, Spain",Com_Valenciana,35,2024-06-26 04:56:49+09:00,,81.6,1.9,34.6,1013.6,6.0,17.0,1.6,22.5,7.4,2024-06-25 21:56:49+09:00,2024-06-25,21,noche,Buena
"Buñol, Valencia, Spain",Com_Valenciana,27,2024-06-26 15:36:53+09:00,,88.5,1.9,26.9,1015.2,14.0,21.0,1.6,21.2,3.5,2024-06-26 08:36:53+09:00,2024-06-26,8,mañana,Buena
"Buñol, Valencia, Spain",Com_Valenciana,32,2024-06-26 18:17:52+09:00,,71.0,1.9,31.7,1015.5,10.0,21.0,1.6,24.4,4.5,2024-06-26 11:17:52+09:00,2024-06-26,11,mañana,Buena
"Buñol, Valencia, Spain",Com_Valenciana,42,2024-06-26 23:42:47+09:00,,56.2,1.9,41.9,1014.1,5.0,13.0,1.6,26.5,10.0,2024-06-26 16:42:47+09:00,2024-06-26,16,tarde,Buena
"Buñol, Valencia, Spain",Com_Valenciana,43,2024-06-27 03:33:49+09:00,,70.3,1.9,43.1,1014.1,2.0,5.0,1.6,24.2,5.6,2024-06-26 20:33:49+09:00,2024-06-26,20,noche,Buena
"Buñol, Valencia, Spain",Com_Valenciana,21,2024-06-27 16:31:44+09:00,,58.0,1.9,43.1,1014.9,2.0,21.0,1.6,24.8,3.3,2024-06-27 09:31:44+09:00,2024-06-27,9,mañana,Buena
"Buñol, Valencia, Spain",Com_Valenciana,37,2024-06-27 20:41:42+09:00,,59.2,1.9,37.4,1015.2,7.0,17.0,1.6,26.6,9.2,2024-06-27 13:41:42+09:00,2024-06-27,13,mediodia,Buena
"Buñol, Valencia, Spain",Com_Valenciana,43,2024-06-27 23:47:08+09:00,,65.4,1.9,43.1,1014.9,7.0,17.0,1.6,26.4,7.0,2024-06-27 16:47:08+09:00,2024-06-27,16,tarde,Buena
"Buñol, Valencia, Spain",Com_Valenciana,45,2024-06-28 04:01:49+09:00,,76.6,1.9,45.1,1015.6,5.0,13.0,1.6,24.3,5.6,2024-06-27 21:01:49+09:00,2024-06-27,21,noche,Buena
"Buñol, Valencia, Spain",Com_Valenciana,46,2024-06-28 16:14:14+09:00,,80.0,1.9,31.7,1017.1,20.0,46.0,1.6,23.8,1.5,2024-06-28 09:14:14+09:00,2024-06-28,9,mañana,Buena
"Buñol, Valencia, Spain",Com_Valenciana,35,2024-06-28 16:43:55+09:00,,62.0,1.9,35.0,1015.9,4.0,13.0,1.6,22.5,11.2,2024-06-28 09:43:55+09:00,2024-06-28,9,mañana,Buena
"Buñol, Valencia, Spain",Com_Valenciana,42,2024-06-28 18:01:51+09:00,,73.6,2.3,30.1,1017.4,25.0,42.0,1.6,24.1,5.0,2024-06-28 11:01:51+09:00,2024-06-28,11,mañana,Buena
"Buñol, Valencia, Spain",Com_Valenciana,34,2024-06-29 05:33:59+09:00,,92.3,1.9,33.8,1014.9,14.0,25.0,1.6,22.4,2.6,2024-06-28 22:33:59+09:00,2024-06-28,22,noche,Buena
"Buñol, Valencia, Spain",Com_Valenciana,35,2024-06-29 12:59:52,,50.5,1.9,34.6,1015.6,3.0,13.0,1.6,26.1,11.5,2024-06-29 05:59:52,2024-06-29,5,otro,Buena
"Buñol, Valencia, Spain",Com_Valenciana,35,2024-06-29 16:43:55+09:00,,62.0,1.9,35.0,1015.9,4.0,13.0,1.6,22.5,11.2,2024-06-29 09:43:55+09:00,2024-06-29,9,mañana,Buena
"Buñol, Valencia, Spain",Com_Valenciana,42,2024-06-29 19:04:38,,43.7,1.9,41.5,1013.7,4.0,13.0,1.6,30.2,11.2,2024-06-29 12:04:38,2024-06-29,12,mediodia,Buena
"Buñol, Valencia, Spain",Com_Valenciana,38,2024-06-29 23:47:45,,56.0,1.9,38.2,1015.3,6.0,21.0,1.6,26.4,5.3,2024-06-29 16:47:45,2024-06-29,16,tarde,Buena
"Buñol, Valencia, Spain",Com_Valenciana,30,2024-06-30 09:03:25,,64.5,1.9,24.8,1016.5,10.0,30.0,1.6,24.7,1.8,2024-06-30 02:03:25,2024-06-30,2,otro,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-29 13:01:00,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-29 06:01:00,2024-06-29,6,mañana,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-29 19:05:45,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-29 12:05:45,2024-06-29,12,mediodia,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-29 23:48:51,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-29 16:48:51,2024-06-29,16,tarde,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-30 09:04:32,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-30 02:04:32,2024-06-30,2,otro,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-29 13:00:59,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-29 06:00:59,2024-06-29,6,mañana,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-29 19:05:44,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-29 12:05:44,2024-06-29,12,mediodia,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-29 23:48:50,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-29 16:48:50,2024-06-29,16,tarde,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-30 09:04:32,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-30 02:04:32,2024-06-30,2,otro,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,31,2024-06-26 04:56:48+09:00,,79.0,1.9,30.9,1008.7,7.0,17.0,1.6,23.1,4.0,2024-06-25 21:56:48+09:00,2024-06-25,21,noche,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,21,2024-06-26 15:36:50+09:00,,76.3,2.3,14.7,1009.8,10.0,21.0,2.6,22.7,1.6,2024-06-26 08:36:50+09:00,2024-06-26,8,mañana,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,67,2024-06-26 18:17:52+09:00,,67.5,4.6,17.1,1009.7,67.0,55.0,3.1,25.5,2.5,2024-06-26 11:17:52+09:00,2024-06-26,11,mañana,Moderada
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,35,2024-06-26 23:42:51+09:00,,58.3,1.9,34.6,1008.8,6.0,13.0,1.6,27.0,5.0,2024-06-26 16:42:51+09:00,2024-06-26,16,tarde,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,34,2024-06-27 03:33:44+09:00,,75.5,1.9,34.2,1008.7,3.0,9.0,1.6,24.7,3.5,2024-06-26 20:33:44+09:00,2024-06-26,20,noche,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,21,2024-06-27 16:04:48+09:00,,68.0,2.3,15.9,1009.6,9.0,21.0,2.6,23.8,3.0,2024-06-27 09:04:48+09:00,2024-06-27,9,mañana,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,33,2024-06-27 19:38:44+09:00,,59.6,2.3,32.5,1009.4,10.0,17.0,3.1,26.8,6.6,2024-06-27 12:38:44+09:00,2024-06-27,12,mediodia,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,40,2024-06-27 23:47:07+09:00,,63.2,1.9,39.8,1009.6,10.0,17.0,1.6,27.2,7.2,2024-06-27 16:47:07+09:00,2024-06-27,16,tarde,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,39,2024-06-28 03:40:58+09:00,,71.3,1.9,38.6,1009.7,8.0,17.0,1.6,25.7,6.6,2024-06-27 20:40:58+09:00,2024-06-27,20,noche,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,30,2024-06-28 15:55:51+09:00,,82.2,1.9,17.9,1010.7,10.0,30.0,2.1,23.0,0.2,2024-06-28 08:55:51+09:00,2024-06-28,8,mañana,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,42,2024-06-28 16:44:00+09:00,,59.3,1.4,41.9,1009.3,3.0,9.0,3.6,23.1,11.0,2024-06-28 09:44:00+09:00,2024-06-28,9,mañana,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,62,2024-06-28 18:01:48+09:00,,65.7,5.5,18.3,1011.9,62.0,53.0,2.6,25.5,6.0,2024-06-28 11:01:48+09:00,2024-06-28,11,mañana,Moderada
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,32,2024-06-29 05:33:58+09:00,,86.6,1.9,32.1,1009.4,11.0,30.0,2.1,23.8,2.6,2024-06-28 22:33:58+09:00,2024-06-28,22,noche,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,34,2024-06-29 12:59:56,,48.3,1.4,34.2,1009.0,9.0,13.0,4.1,27.0,9.0,2024-06-29 05:59:56,2024-06-29,5,otro,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,42,2024-06-29 16:44:00+09:00,,59.3,1.4,41.9,1009.3,3.0,9.0,3.6,23.1,11.0,2024-06-29 09:44:00+09:00,2024-06-29,9,mañana,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,31,2024-06-29 19:04:42,,40.6,1.9,30.9,1007.2,7.0,13.0,4.6,31.6,10.6,2024-06-29 12:04:42,2024-06-29,12,mediodia,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,31,2024-06-29 23:47:48,,51.5,1.9,30.9,1008.7,8.0,17.0,3.6,28.0,7.5,2024-06-29 16:47:48,2024-06-29,16,tarde,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,38,2024-06-30 09:03:29,,66.2,1.9,13.9,1011.0,17.0,38.0,2.6,24.3,0.2,2024-06-30 02:03:29,2024-06-30,2,otro,Buena
"Campanillas, Malaga, Spain",Andalucia,27,2024-06-25 22:58:46+09:00,,54.0,4.2,26.6,1012.4,18.0,21.0,4.1,25.5,7.6,2024-06-25 15:58:46+09:00,2024-06-25,15,tarde,Buena
"Campanillas, Malaga, Spain",Andalucia,27,2024-06-25 22:58:46+09:00,,54.0,4.2,26.6,1012.4,18.0,21.0,4.1,25.5,7.6,2024-06-25 15:58:46+09:00,2024-06-25,15,tarde,Buena
"Campanillas, Malaga, Spain",Andalucia,27,2024-06-25 22:58:46+09:00,,54.0,4.2,26.6,1012.4,18.0,21.0,4.1,25.5,7.6,2024-06-25 15:58:46+09:00,2024-06-25,15,tarde,Buena
"Campanillas, Malaga, Spain",Andalucia,-,2024-06-26 23:46:07+09:00,,43.5,4.2,39.0,1008.0,13.0,21.0,2.6,28.0,4.3,2024-06-26 16:46:07+09:00,2024-06-26,16,tarde,-
"Campanillas, Malaga, Spain",Andalucia,39,2024-06-27 04:33:52+09:00,,57.0,6.0,38.9,1009.0,17.0,25.0,2.6,25.0,2.5,2024-06-26 21:33:52+09:00,2024-06-26,21,noche,Buena
"Campanillas, Malaga, Spain",Andalucia,17,2024-06-27 15:48:52+09:00,,70.5,2.8,15.2,1010.0,15.0,17.0,3.1,21.0,4.8,2024-06-27 08:48:52+09:00,2024-06-27,8,mañana,Buena
"Campanillas, Malaga, Spain",Andalucia,20,2024-06-27 20:19:10+09:00,,60.0,2.8,20.2,1011.0,16.0,16.0,3.1,24.0,2.5,2024-06-27 13:19:10+09:00,2024-06-27,13,mediodia,Buena
"Campanillas, Malaga, Spain",Andalucia,29,2024-06-27 23:47:07+09:00,,48.5,5.5,28.6,1011.5,16.0,19.0,3.6,26.0,4.8,2024-06-27 16:47:07+09:00,2024-06-27,16,tarde,Buena
"Campanillas, Malaga, Spain",Andalucia,37,2024-06-28 04:41:07+09:00,,55.5,3.7,36.8,1011.5,17.0,20.0,3.6,23.5,2.3,2024-06-27 21:41:07+09:00,2024-06-27,21,noche,Buena
"Campanillas, Malaga, Spain",Andalucia,23,2024-06-28 16:05:47+09:00,,53.0,6.9,22.3,1014.0,17.0,23.0,2.6,23.0,3.0,2024-06-28 09:05:47+09:00,2024-06-28,9,mañana,Buena
"Campanillas, Malaga, Spain",Andalucia,25,2024-06-28 16:59:49+09:00,,60.0,5.1,25.2,1017.0,15.0,17.0,2.6,21.5,0.5,2024-06-28 09:59:49+09:00,2024-06-28,9,mañana,Buena
"Campanillas, Malaga, Spain",Andalucia,23,2024-06-28 18:01:48+09:00,,50.0,4.6,20.3,1014.0,17.0,23.0,2.6,24.5,3.8,2024-06-28 11:01:48+09:00,2024-06-28,11,mañana,Buena
"Campanillas, Malaga, Spain",Andalucia,36,2024-06-29 05:32:04+09:00,,50.0,1.4,36.0,1015.0,15.0,21.0,2.6,24.0,4.6,2024-06-28 22:32:04+09:00,2024-06-28,22,noche,Buena
"Campanillas, Malaga, Spain",Andalucia,25,2024-06-29 13:00:13,,53.5,1.4,25.4,1016.5,14.0,18.0,2.6,25.5,4.1,2024-06-29 06:00:13,2024-06-29,6,mañana,Buena
"Campanillas, Malaga, Spain",Andalucia,25,2024-06-29 16:59:49+09:00,,60.0,5.1,25.2,1017.0,15.0,17.0,2.6,21.5,0.5,2024-06-29 09:59:49+09:00,2024-06-29,9,mañana,Buena
"Campanillas, Malaga, Spain",Andalucia,37,2024-06-29 19:04:58,,43.5,1.4,37.3,1013.0,14.0,16.0,2.6,29.5,4.1,2024-06-29 12:04:58,2024-06-29,12,mediodia,Buena
"Campanillas, Malaga, Spain",Andalucia,40,2024-06-29 23:48:04,,54.0,1.9,39.6,1014.0,13.0,18.0,2.6,26.0,3.6,2024-06-29 16:48:04,2024-06-29,16,tarde,Buena
"Campanillas, Malaga, Spain",Andalucia,28,2024-06-30 09:03:45,,62.0,1.9,28.2,1013.5,14.0,17.0,2.6,21.5,6.1,2024-06-30 02:03:45,2024-06-30,2,otro,Buena
"Carranque, Malaga, Spain",Andalucia,35,2024-06-26 04:55:16+09:00,,62.8,4.2,34.7,1010.2,13.0,16.0,1.1,24.1,1.8,2024-06-25 21:55:16+09:00,2024-06-25,21,noche,Buena
"Carranque, Malaga, Spain",Andalucia,23,2024-06-26 15:56:13+09:00,,54.2,18.3,19.0,1010.4,15.0,23.0,1.6,22.4,0.2,2024-06-26 08:56:13+09:00,2024-06-26,8,mañana,Buena
"Carranque, Malaga, Spain",Andalucia,3,2024-06-26 18:40:54+09:00,,43.2,25.2,16.9,1010.3,15.0,23.0,2.6,26.8,3.2,2024-06-26 11:40:54+09:00,2024-06-26,11,mañana,Buena
"Carranque, Malaga, Spain",Andalucia,27,2024-06-26 23:51:44+09:00,,57.8,6.4,23.1,1010.4,19.0,27.0,1.6,26.2,5.4,2024-06-26 16:51:44+09:00,2024-06-26,16,tarde,Buena
"Carranque, Malaga, Spain",Andalucia,34,2024-06-27 04:10:20+09:00,,71.0,24.3,28.1,1010.4,22.0,34.0,1.6,23.3,4.0,2024-06-26 21:10:20+09:00,2024-06-26,21,noche,Buena
"Carranque, Malaga, Spain",Andalucia,38,2024-06-27 16:16:22+09:00,,73.5,11.9,12.3,1011.8,25.0,38.0,1.6,21.3,8.5,2024-06-27 09:16:22+09:00,2024-06-27,9,mañana,Buena
"Carranque, Malaga, Spain",Andalucia,36,2024-06-27 20:19:05+09:00,,61.5,7.8,13.6,1013.0,23.0,36.0,1.6,24.4,6.0,2024-06-27 13:19:05+09:00,2024-06-27,13,mediodia,Buena
"Carranque, Malaga, Spain",Andalucia,37,2024-06-27 23:47:44+09:00,,56.6,5.5,19.5,1013.2,22.0,37.0,1.1,25.2,6.8,2024-06-27 16:47:44+09:00,2024-06-27,16,tarde,Buena
"Carranque, Malaga, Spain",Andalucia,32,2024-06-28 04:38:45+09:00,,58.5,9.2,32.0,1013.4,20.0,28.0,1.1,24.1,2.7,2024-06-27 21:38:45+09:00,2024-06-27,21,noche,Buena
"Carranque, Malaga, Spain",Andalucia,24,2024-06-28 16:03:52+09:00,,66.0,18.8,18.4,1015.1,17.0,24.0,1.1,22.2,4.0,2024-06-28 09:03:52+09:00,2024-06-28,9,mañana,Buena
"Carranque, Malaga, Spain",Andalucia,26,2024-06-28 16:59:45+09:00,,64.5,7.7,23.5,1018.4,15.0,26.0,2.6,21.6,3.1,2024-06-28 09:59:45+09:00,2024-06-28,9,mañana,Buena
"Carranque, Malaga, Spain",Andalucia,25,2024-06-28 18:04:05+09:00,,59.5,8.9,16.7,1015.7,17.0,25.0,1.6,23.7,5.1,2024-06-28 11:04:05+09:00,2024-06-28,11,mañana,Buena
"Carranque, Malaga, Spain",Andalucia,30,2024-06-29 04:37:49+09:00,,47.2,10.7,29.5,1016.5,17.0,28.0,1.6,25.5,4.7,2024-06-28 21:37:49+09:00,2024-06-28,21,noche,Buena
"Carranque, Malaga, Spain",Andalucia,27,2024-06-29 13:00:11,,56.3,5.2,23.3,1017.7,16.0,27.0,1.6,25.6,6.8,2024-06-29 06:00:11,2024-06-29,6,mañana,Buena
"Carranque, Malaga, Spain",Andalucia,26,2024-06-29 16:59:45+09:00,,64.5,7.7,23.5,1018.4,15.0,26.0,2.6,21.6,3.1,2024-06-29 09:59:45+09:00,2024-06-29,9,mañana,Buena
"Carranque, Malaga, Spain",Andalucia,31,2024-06-29 19:04:57,,49.5,5.8,31.3,1015.0,15.0,25.0,1.1,29.4,5.7,2024-06-29 12:04:57,2024-06-29,12,mediodia,Buena
"Carranque, Malaga, Spain",Andalucia,29,2024-06-29 23:48:03,,53.3,10.8,28.8,1014.9,15.0,27.0,1.1,27.3,3.8,2024-06-29 16:48:03,2024-06-29,16,tarde,Buena
"Carranque, Malaga, Spain",Andalucia,24,2024-06-30 09:03:44,,68.8,4.6,22.9,1015.2,15.0,24.0,1.1,21.2,9.5,2024-06-30 02:03:44,2024-06-30,2,otro,Buena
"Casa De Campo, Madrid, Spain",Madrid,44,2024-06-26 05:05:48+09:00,,60.0,3.7,43.5,1009.9,6.0,5.0,,26.6,1.0,2024-06-25 22:05:48+09:00,2024-06-25,22,noche,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,44,2024-06-26 05:32:57+09:00,,64.0,3.7,43.5,1009.9,6.0,5.0,,26.1,0.5,2024-06-25 22:32:57+09:00,2024-06-25,22,noche,Buena
"Casa De Campo, Madrid, Spain",Madrid,28,2024-06-26 15:36:53+09:00,,60.0,6.0,27.7,1012.7,14.0,25.0,,21.6,3.0,2024-06-26 08:36:53+09:00,2024-06-26,8,mañana,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,28,2024-06-26 15:36:53+09:00,,60.0,6.0,27.7,1012.7,14.0,25.0,,21.6,3.0,2024-06-26 08:36:53+09:00,2024-06-26,8,mañana,Buena
"Casa De Campo, Madrid, Spain",Madrid,42,2024-06-26 18:47:50+09:00,,50.0,6.9,32.1,1013.1,28.0,42.0,,24.5,3.7,2024-06-26 11:47:50+09:00,2024-06-26,11,mañana,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,42,2024-06-26 18:47:50+09:00,,50.0,6.9,32.1,1013.1,28.0,42.0,,24.5,3.7,2024-06-26 11:47:50+09:00,2024-06-26,11,mañana,Buena
"Casa De Campo, Madrid, Spain",Madrid,45,2024-06-26 23:41:54+09:00,,52.6,2.8,45.1,1011.9,23.0,38.0,,25.7,6.0,2024-06-26 16:41:54+09:00,2024-06-26,16,tarde,Buena
"Casa De Campo, Madrid, Spain",Madrid,39,2024-06-27 04:32:46+09:00,,51.0,3.7,39.0,1012.5,14.0,30.0,,23.7,3.6,2024-06-26 21:32:46+09:00,2024-06-26,21,noche,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,39,2024-06-27 04:35:49+09:00,,51.0,3.7,39.0,1012.5,14.0,30.0,,23.7,3.6,2024-06-26 21:35:49+09:00,2024-06-26,21,noche,Buena
"Casa De Campo, Madrid, Spain",Madrid,30,2024-06-27 15:43:58+09:00,,52.6,7.8,20.4,1015.4,13.0,30.0,,22.0,1.0,2024-06-27 08:43:58+09:00,2024-06-27,8,mañana,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,30,2024-06-27 15:43:58+09:00,,52.6,7.8,20.4,1015.4,13.0,30.0,,22.0,1.0,2024-06-27 08:43:58+09:00,2024-06-27,8,mañana,Buena
"Casa De Campo, Madrid, Spain",Madrid,42,2024-06-27 20:40:51+09:00,,37.6,4.2,41.9,1013.6,18.0,30.0,,27.9,2.6,2024-06-27 13:40:51+09:00,2024-06-27,13,mediodia,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,42,2024-06-27 20:40:51+09:00,,37.6,4.2,41.9,1013.6,18.0,30.0,,27.9,2.6,2024-06-27 13:40:51+09:00,2024-06-27,13,mediodia,Buena
"Casa De Campo, Madrid, Spain",Madrid,47,2024-06-27 23:47:48+09:00,,27.2,2.8,46.8,1012.4,13.0,21.0,,31.5,3.0,2024-06-27 16:47:48+09:00,2024-06-27,16,tarde,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,47,2024-06-27 23:47:48+09:00,,27.2,2.8,46.8,1012.4,13.0,21.0,,31.5,3.0,2024-06-27 16:47:48+09:00,2024-06-27,16,tarde,Buena
"Casa De Campo, Madrid, Spain",Madrid,59,2024-06-28 04:02:45+09:00,,31.5,4.2,44.7,1012.8,59.0,50.0,,30.0,9.7,2024-06-27 21:02:45+09:00,2024-06-27,21,noche,Moderada
"Casa De Campo, Madrid, Spain",Pais_Vasco,59,2024-06-28 04:41:10+09:00,,33.0,4.2,44.7,1013.6,59.0,50.0,,28.8,9.3,2024-06-27 21:41:10+09:00,2024-06-27,21,noche,Moderada
"Casa De Campo, Madrid, Spain",Madrid,34,2024-06-28 16:13:45+09:00,,48.0,6.0,33.3,1016.3,18.0,34.0,,21.6,1.0,2024-06-28 09:13:45+09:00,2024-06-28,9,mañana,Buena
